,lemas_a,lemas_b,similarity
19546,hacer,jaja,0.24863217771053314
19547,hacer,coser,0.618659257888794
19548,hacer,flipante,0.33645838499069214
19549,hacer,loco,0.20972034335136414
19550,hacer,especial,0.19790241122245789
19551,hacer,espalda,0.26843196153640747
19552,hacer,tarjeta,0.36728334426879883
19553,hacer,pokemon,0.36286482214927673
19554,hacer,página,0.3340967893600464
19555,hacer,gimnasio,0.34653720259666443
19556,hacer,preguntar,0.7657820582389832
19557,hacer,manir,0.3953733742237091
19558,hacer,minuto,0.30999448895454407
19559,hacer,montar,0.7138233780860901
19560,hacer,madre,0.20645597577095032
19561,hacer,probar,0.7100961804389954
19562,hacer,sorpresa,0.001040346920490265
19563,hacer,amigar,0.6449300050735474
19564,hacer,skype,0.37724950909614563
19565,hacer,directo,0.017431601881980896
19566,hacer,mensaje,0.364196240901947
19567,hacer,moño,0.21816620230674744
19568,hacer,durar,0.6508064270019531
19569,hacer,paso,0.3580496907234192
19570,hacer,corazón,0.3811657428741455
19571,hacer,entrar,0.6067967414855957
19572,hacer,descubrir,0.5388514399528503
19573,hacer,freír,0.3930588960647583
19574,hacer,luis,0.266945481300354
19575,hacer,interesante,0.25213441252708435
19576,hacer,mundo,0.401038259267807
19577,hacer,fiesta,0.19879350066184998
19578,hacer,ilusión,0.16801491379737854
19579,hacer,litro,0.24303802847862244
19580,hacer,cine,0.4003726840019226
19581,hacer,detallar,0.7049718499183655
19582,hacer,fuerte,0.4634461998939514
19583,hacer,omar,0.6246166825294495
19584,hacer,beso,0.3068731427192688
19585,hacer,único,0.2922809422016144
19586,hacer,resultar,0.672551155090332
19587,hacer,twitter,0.5592234134674072
19588,hacer,aprender,0.6698561310768127
19589,hacer,rápido,0.170741006731987
19590,hacer,niñuca,0.23952843248844147
19591,hacer,buscar,0.6315613985061646
19592,hacer,interés,0.4039802849292755
19593,hacer,alternativo,0.3632272779941559
19594,hacer,tuit,0.21275624632835388
19595,hacer,sonar,0.7140687704086304
19596,hacer,topar,0.6349205374717712
19597,hacer,ensalada,0.18658430874347687
19598,hacer,espectacular,0.35508596897125244
19599,hacer,divertir,0.7000781297683716
19600,hacer,vivo,0.15992295742034912
19601,hacer,seguro,0.21189023554325104
19602,hacer,tío,0.5706698894500732
19603,hacer,récord,0.4517388641834259
19604,hacer,perro,0.503811776638031
19605,hacer,imaginar,0.702681303024292
19606,hacer,ami,0.29541146755218506
19607,hacer,rico,0.2917296588420868
19608,hacer,octubre,0.3334817886352539
19609,hacer,alto,0.31011053919792175
19610,hacer,pasear,0.7640221118927002
19611,hacer,humor,0.3244723975658417
19612,hacer,sistema,0.44059497117996216
19613,hacer,ayudar,0.7327152490615845
19614,hacer,sabado,0.1707841157913208
19615,hacer,etapa,0.2326841950416565
19616,hacer,coche,0.3898089528083801
19617,hacer,montón,0.4754083752632141
19618,hacer,escribir,0.6907033324241638
19619,hacer,seguirme,0.30223166942596436
19620,hacer,ideo,0.40554121136665344
19621,hacer,oír,0.6792521476745605
19622,hacer,quedo,0.2637585699558258
19623,hacer,advertir,0.602338969707489
19624,hacer,entrevistar,0.5358113050460815
19625,hacer,modelar,0.44340673089027405
19626,hacer,alba,0.07843498140573502
19627,hacer,normal,0.462106853723526
19628,hacer,toledo,0.4276518225669861
19629,hacer,verla,0.3002113103866577
19630,hacer,willy,0.42457032203674316
19631,hacer,galo,0.5469621419906616
19632,hacer,sonrisa,0.34967678785324097
19633,hacer,tio,0.27803656458854675
19634,hacer,internacional,0.4337054193019867
19635,hacer,muchísimas,0.3558931052684784
19636,hacer,lindar,0.6401540637016296
19637,hacer,llevar,0.6105612516403198
19638,hacer,aceptar,0.6537796258926392
19639,hacer,bonica,0.2693479359149933
19640,hacer,sexy,0.3928450345993042
19641,hacer,actriz,0.2433393895626068
19642,hacer,contento,0.23624250292778015
19643,hacer,pintar,0.6892092823982239
19644,hacer,clásico,0.05535691976547241
19645,hacer,abrazarte,0.2732929289340973
19646,hacer,niño,0.3401317894458771
19647,hacer,leer,0.6048937439918518
19648,hacer,poquito,-0.11629992723464966
19649,hacer,partir,0.4427914023399353
19650,hacer,temer,0.5399206876754761
19651,hacer,crack,0.4999639093875885
19652,hacer,noticiar,0.5946561694145203
19653,hacer,opción,0.22720855474472046
19654,hacer,frase,0.12907522916793823
19655,hacer,parejo,0.23057898879051208
19656,hacer,malo,0.3875606954097748
19657,hacer,quedar,0.6625760197639465
19658,hacer,atrasar,0.595597505569458
19659,hacer,inglés,0.29273664951324463
19660,hacer,preparar,0.7316031455993652
19661,hacer,chulo,0.14412198960781097
19662,fifa,primero,0.123557910323143
19663,fifa,jaja,0.5421225428581238
19664,fifa,coser,0.41120290756225586
19665,fifa,flipante,0.23541802167892456
19666,fifa,loco,0.42976680397987366
19667,fifa,especial,0.354265958070755
19668,fifa,espalda,0.470232754945755
19669,fifa,tarjeta,0.586390495300293
19670,fifa,pokemon,0.5027316212654114
19671,fifa,página,0.5240201950073242
19672,fifa,gimnasio,0.3876742422580719
19673,fifa,preguntar,0.38470035791397095
19674,fifa,manir,0.37530943751335144
19675,fifa,minuto,0.40041783452033997
19676,fifa,montar,0.16914471983909607
19677,fifa,madre,0.5547502636909485
19678,fifa,probar,0.16879644989967346
19679,fifa,sorpresa,0.27766504883766174
19680,fifa,amigar,0.33528098464012146
19681,fifa,skype,0.28525692224502563
19682,fifa,directo,0.2648383677005768
19683,fifa,mensaje,0.364904522895813
19684,fifa,moño,0.27878373861312866
19685,fifa,durar,0.2362087517976761
19686,fifa,paso,0.23222526907920837
19687,fifa,corazón,0.31138357520103455
19688,fifa,entrar,0.1866282969713211
19689,fifa,descubrir,0.22897864878177643
19690,fifa,freír,0.28710928559303284
19691,fifa,luis,0.5535168051719666
19692,fifa,interesante,0.3855817914009094
19693,fifa,mundo,0.3518666625022888
19694,fifa,fiesta,0.2984333336353302
19695,fifa,ilusión,0.3581538796424866
19696,fifa,litro,0.3162636160850525
19697,fifa,cine,0.4317740797996521
19698,fifa,detallar,0.44629350304603577
19699,fifa,fuerte,0.46126589179039
19700,fifa,omar,0.5187588930130005
19701,fifa,beso,0.6909162402153015
19702,fifa,único,0.38668957352638245
19703,fifa,resultar,0.3321179151535034
19704,fifa,twitter,0.31356555223464966
19705,fifa,aprender,0.27143049240112305
19706,fifa,rápido,0.21904873847961426
19707,fifa,niñuca,0.2943718731403351
19708,fifa,buscar,0.24306562542915344
19709,fifa,interés,0.5371218323707581
19710,fifa,alternativo,0.3956567645072937
19711,fifa,tuit,0.44659003615379333
19712,fifa,sonar,0.2988353669643402
19713,fifa,topar,0.2863786816596985
19714,fifa,ensalada,0.19111955165863037
19715,fifa,espectacular,0.37730953097343445
19716,fifa,divertir,0.37186500430107117
19717,fifa,vivo,0.4718117117881775
19718,fifa,seguro,0.45298901200294495
19719,fifa,tío,0.577059268951416
19720,fifa,récord,0.45922166109085083
19721,fifa,perro,0.4698757827281952
19722,fifa,imaginar,0.3664607107639313
19723,fifa,ami,0.32679691910743713
19724,fifa,rico,0.4677284061908722
19725,fifa,octubre,0.23303015530109406
19726,fifa,alto,0.4027459919452667
19727,fifa,pasear,0.36103010177612305
19728,fifa,humor,0.5886064171791077
19729,fifa,sistema,0.3603018820285797
19730,fifa,ayudar,0.30981069803237915
19731,fifa,sabado,0.30031833052635193
19732,fifa,etapa,0.41498032212257385
19733,fifa,coche,0.4034034311771393
19734,fifa,montón,0.21209727227687836
19735,fifa,escribir,0.2639358937740326
19736,fifa,seguirme,0.3905460238456726
19737,fifa,ideo,0.45197024941444397
19738,fifa,oír,0.35054638981819153
19739,fifa,quedo,0.2614472806453705
19740,fifa,advertir,0.1663644164800644
19741,fifa,entrevistar,0.25045087933540344
19742,fifa,modelar,0.20118388533592224
19743,fifa,alba,0.31675106287002563
19744,fifa,normal,0.4698440432548523
19745,fifa,toledo,0.586641252040863
19746,fifa,verla,0.4701388478279114
19747,fifa,willy,0.5604830384254456
19748,fifa,galo,0.4445197284221649
19749,fifa,sonrisa,0.4006548523902893
19750,fifa,tio,0.31390711665153503
19751,fifa,internacional,0.5256403684616089
19752,fifa,muchísimas,0.3367392420768738
19753,fifa,lindar,0.29092463850975037
19754,fifa,llevar,0.34778645634651184
19755,fifa,aceptar,0.2638832926750183
19756,fifa,bonica,0.5633227229118347
19757,fifa,sexy,0.6613909602165222
19758,fifa,actriz,0.5264531970024109
19759,fifa,contento,0.3938200771808624
19760,fifa,pintar,0.24336111545562744
19761,fifa,clásico,0.3628959655761719
19762,fifa,abrazarte,0.364143043756485
19763,fifa,niño,0.38587474822998047
19764,fifa,leer,0.2873300313949585
19765,fifa,poquito,0.15178874135017395
19766,fifa,partir,0.10732042789459229
19767,fifa,temer,0.06186727061867714
19768,fifa,crack,0.3883506953716278
19769,fifa,noticiar,0.25837939977645874
19770,fifa,opción,0.37349584698677063
19771,fifa,frase,0.46489202976226807
19772,fifa,parejo,0.4192882776260376
19773,fifa,malo,0.43581897020339966
19774,fifa,quedar,0.2501241862773895
19775,fifa,atrasar,0.3514668345451355
19776,fifa,inglés,0.3624623417854309
19777,fifa,preparar,0.22331522405147552
19778,fifa,chulo,0.46728378534317017
19779,primero,jaja,0.019637392833828926
19780,primero,coser,0.12250227481126785
19781,primero,flipante,0.5130870938301086
19782,primero,loco,0.2198164016008377
19783,primero,especial,0.21956904232501984
19784,primero,espalda,0.12091980874538422
19785,primero,tarjeta,0.24126538634300232
19786,primero,pokemon,0.36203035712242126
19787,primero,página,0.21105694770812988
19788,primero,gimnasio,0.2969543933868408
19789,primero,preguntar,0.13891524076461792
19790,primero,manir,0.1849149912595749
19791,primero,minuto,0.31622037291526794
19792,primero,montar,0.14183928072452545
19793,primero,madre,0.14733771979808807
19794,primero,probar,0.05872563272714615
19795,primero,sorpresa,0.05785517394542694
19796,primero,amigar,0.014678813517093658
19797,primero,skype,0.060287605971097946
19798,primero,directo,0.3213144540786743
19799,primero,mensaje,0.18675363063812256
19800,primero,moño,0.36118581891059875
19801,primero,durar,0.012040426023304462
19802,primero,paso,0.2982376217842102
19803,primero,corazón,0.10493352264165878
19804,primero,entrar,0.09114890545606613
19805,primero,descubrir,0.02569579891860485
19806,primero,freír,0.28240641951560974
19807,primero,luis,0.12461385875940323
19808,primero,interesante,0.3199981451034546
19809,primero,mundo,0.04509998485445976
19810,primero,fiesta,0.36543720960617065
19811,primero,ilusión,0.21149909496307373
19812,primero,litro,0.41977569460868835
19813,primero,cine,0.06121140345931053
19814,primero,detallar,0.15688568353652954
19815,primero,fuerte,0.37231364846229553
19816,primero,omar,0.1272200495004654
19817,primero,beso,0.16639457643032074
19818,primero,único,0.4779556095600128
19819,primero,resultar,0.01580732688307762
19820,primero,twitter,0.1665780395269394
19821,primero,aprender,0.08287718147039413
19822,primero,rápido,0.386131227016449
19823,primero,niñuca,-0.03437025845050812
19824,primero,buscar,0.12934009730815887
19825,primero,interés,0.08244061470031738
19826,primero,alternativo,0.5827799439430237
19827,primero,tuit,0.13047601282596588
19828,primero,sonar,0.32280388474464417
19829,primero,topar,0.1503520905971527
19830,primero,ensalada,0.1760052740573883
19831,primero,espectacular,-0.01200952846556902
19832,primero,divertir,-0.016643807291984558
19833,primero,vivo,0.2408234030008316
19834,primero,seguro,0.43373429775238037
19835,primero,tío,0.16239085793495178
19836,primero,récord,0.2537648379802704
19837,primero,perro,0.19376087188720703
19838,primero,imaginar,0.30073586106300354
19839,primero,ami,0.012799045071005821
19840,primero,rico,0.23056069016456604
19841,primero,octubre,0.3403262197971344
19842,primero,alto,0.26944106817245483
19843,primero,pasear,0.16400818526744843
19844,primero,humor,0.23448163270950317
19845,primero,sistema,0.2788478136062622
19846,primero,ayudar,0.1453048139810562
19847,primero,sabado,0.22494865953922272
19848,primero,etapa,0.0829354077577591
19849,primero,coche,0.18776299059391022
19850,primero,montón,0.15223610401153564
19851,primero,escribir,-0.004059184342622757
19852,primero,seguirme,0.15353569388389587
19853,primero,ideo,0.11231851577758789
19854,primero,oír,0.23959235846996307
19855,primero,quedo,0.2468278855085373
19856,primero,advertir,-0.0017412982415407896
19857,primero,entrevistar,-0.17761477828025818
19858,primero,modelar,0.10770060122013092
19859,primero,alba,0.09736551344394684
19860,primero,normal,0.31409329175949097
19861,primero,toledo,0.26796790957450867
19862,primero,verla,0.3320998251438141
19863,primero,willy,0.19458036124706268
19864,primero,galo,0.32992804050445557
19865,primero,sonrisa,0.34330272674560547
19866,primero,tio,0.398393839597702
19867,primero,internacional,0.23292355239391327
19868,primero,muchísimas,0.11516318470239639
19869,primero,lindar,0.2634415030479431
19870,primero,llevar,-0.08147884160280228
19871,primero,aceptar,0.006941108964383602
19872,primero,bonica,0.09502944350242615
19873,primero,sexy,0.266806423664093
19874,primero,actriz,0.15989522635936737
19875,primero,contento,0.33294057846069336
19876,primero,pintar,0.05202103778719902
19877,primero,clásico,0.3577496409416199
19878,primero,abrazarte,0.14815178513526917
19879,primero,niño,0.2584047317504883
19880,primero,leer,-0.03591243922710419
19881,primero,poquito,0.21787403523921967
19882,primero,partir,0.12337085604667664
19883,primero,temer,0.1923692524433136
19884,primero,crack,0.021044794470071793
19885,primero,noticiar,0.16109436750411987
19886,primero,opción,0.20387056469917297
19887,primero,frase,0.21863536536693573
19888,primero,parejo,0.34830302000045776
19889,primero,malo,0.38079094886779785
19890,primero,quedar,0.17681613564491272
19891,primero,atrasar,-0.021290747448801994
19892,primero,inglés,0.1543073207139969
19893,primero,preparar,0.08667150884866714
19894,primero,chulo,0.14851690828800201
19895,jaja,coser,0.41897186636924744
19896,jaja,flipante,0.052323758602142334
19897,jaja,loco,0.38034588098526
19898,jaja,especial,0.2680204510688782
19899,jaja,espalda,0.5547497868537903
19900,jaja,tarjeta,0.6036091446876526
19901,jaja,pokemon,0.45840591192245483
19902,jaja,página,0.512326717376709
19903,jaja,gimnasio,0.48200154304504395
19904,jaja,preguntar,0.3501690924167633
19905,jaja,manir,0.25413912534713745
19906,jaja,minuto,0.3987874388694763
19907,jaja,montar,0.23784926533699036
19908,jaja,madre,0.3341588079929352
19909,jaja,probar,0.14428101480007172
19910,jaja,sorpresa,0.29494190216064453
19911,jaja,amigar,0.29087501764297485
19912,jaja,skype,0.1619139015674591
19913,jaja,directo,0.00582031300291419
19914,jaja,mensaje,0.4526446759700775
19915,jaja,moño,0.2636326849460602
19916,jaja,durar,0.29265090823173523
19917,jaja,paso,0.14288203418254852
19918,jaja,corazón,0.5066180229187012
19919,jaja,entrar,0.29334282875061035
19920,jaja,descubrir,0.2985691428184509
19921,jaja,freír,0.2360498607158661
19922,jaja,luis,0.563605546951294
19923,jaja,interesante,0.2021024078130722
19924,jaja,mundo,0.4846813976764679
19925,jaja,fiesta,0.2501346170902252
19926,jaja,ilusión,0.29927241802215576
19927,jaja,litro,0.346815824508667
19928,jaja,cine,0.6102433800697327
19929,jaja,detallar,0.3895127475261688
19930,jaja,fuerte,0.24840518832206726
19931,jaja,omar,0.44693803787231445
19932,jaja,beso,0.4244250953197479
19933,jaja,único,0.25048205256462097
19934,jaja,resultar,0.30843639373779297
19935,jaja,twitter,0.3374949097633362
19936,jaja,aprender,0.18782749772071838
19937,jaja,rápido,-0.02308589406311512
19938,jaja,niñuca,0.37326672673225403
19939,jaja,buscar,0.26924005150794983
19940,jaja,interés,0.3811401426792145
19941,jaja,alternativo,0.23138004541397095
19942,jaja,tuit,0.49039867520332336
19943,jaja,sonar,0.3393755853176117
19944,jaja,topar,0.37578243017196655
19945,jaja,ensalada,0.29753538966178894
19946,jaja,espectacular,0.3153322637081146
19947,jaja,divertir,0.2560325860977173
19948,jaja,vivo,0.14827772974967957
19949,jaja,seguro,0.28775960206985474
19950,jaja,tío,0.4279143810272217
19951,jaja,récord,0.35591524839401245
19952,jaja,perro,0.5116012692451477
19953,jaja,imaginar,0.29377481341362
19954,jaja,ami,0.29366031289100647
19955,jaja,rico,0.34698301553726196
19956,jaja,octubre,0.1412326544523239
19957,jaja,alto,0.388695627450943
19958,jaja,pasear,0.3016696274280548
19959,jaja,humor,0.46963128447532654
19960,jaja,sistema,0.5452340245246887
19961,jaja,ayudar,0.2869848608970642
19962,jaja,sabado,0.0017123890575021505
19963,jaja,etapa,0.4516107141971588
19964,jaja,coche,0.4045208692550659
19965,jaja,montón,0.10321184992790222
19966,jaja,escribir,0.14330175518989563
19967,jaja,seguirme,0.13553069531917572
19968,jaja,ideo,0.5216197371482849
19969,jaja,oír,0.2960450053215027
19970,jaja,quedo,0.23360881209373474
19971,jaja,advertir,0.15686562657356262
19972,jaja,entrevistar,0.24598602950572968
19973,jaja,modelar,0.07374728471040726
19974,jaja,alba,0.34484511613845825
19975,jaja,normal,0.3278416693210602
19976,jaja,toledo,0.5188700556755066
19977,jaja,verla,0.48636457324028015
19978,jaja,willy,0.4669422209262848
19979,jaja,galo,0.4627062976360321
19980,jaja,sonrisa,0.40823453664779663
19981,jaja,tio,0.15760397911071777
19982,jaja,internacional,0.48694944381713867
19983,jaja,muchísimas,0.610480010509491
19984,jaja,lindar,0.38835054636001587
19985,jaja,llevar,0.5097224712371826
19986,jaja,aceptar,0.2605166435241699
19987,jaja,bonica,0.43686622381210327
19988,jaja,sexy,0.5242164731025696
19989,jaja,actriz,0.6221613883972168
19990,jaja,contento,0.3930549919605255
19991,jaja,pintar,0.26980021595954895
19992,jaja,clásico,0.13607028126716614
19993,jaja,abrazarte,0.27309730648994446
19994,jaja,niño,0.1643592268228531
19995,jaja,leer,0.2064882516860962
19996,jaja,poquito,0.03674624115228653
19997,jaja,partir,0.2568158805370331
19998,jaja,temer,0.15465997159481049
19999,jaja,crack,0.44786667823791504
20000,jaja,noticiar,0.22436819970607758
20001,jaja,opción,0.2930302321910858
20002,jaja,frase,0.4464397132396698
20003,jaja,parejo,0.4962822496891022
20004,jaja,malo,0.41008949279785156
20005,jaja,quedar,0.32798320055007935
20006,jaja,atrasar,0.3019251823425293
20007,jaja,inglés,0.225983664393425
20008,jaja,preparar,0.1429448276758194
20009,jaja,chulo,0.08872684091329575
20010,coser,flipante,0.3323952257633209
20011,coser,loco,0.09005947411060333
20012,coser,especial,0.3772200644016266
20013,coser,espalda,0.34902507066726685
20014,coser,tarjeta,0.4421160817146301
20015,coser,pokemon,0.22714553773403168
20016,coser,página,0.5289071798324585
20017,coser,gimnasio,0.37173888087272644
20018,coser,preguntar,0.6519855260848999
20019,coser,manir,0.5888742804527283
20020,coser,minuto,0.2610885202884674
20021,coser,montar,0.6101154088973999
20022,coser,madre,0.3048045337200165
20023,coser,probar,0.6106835603713989
20024,coser,sorpresa,0.22020918130874634
20025,coser,amigar,0.5584152340888977
20026,coser,skype,0.14654423296451569
20027,coser,directo,-0.011430757120251656
20028,coser,mensaje,0.2912195026874542
20029,coser,moño,0.20582011342048645
20030,coser,durar,0.785357654094696
20031,coser,paso,0.2677081525325775
20032,coser,corazón,0.3202003240585327
20033,coser,entrar,0.7059484720230103
20034,coser,descubrir,0.5254438519477844
20035,coser,freír,0.4403159022331238
20036,coser,luis,0.38304403424263
20037,coser,interesante,0.38560226559638977
20038,coser,mundo,0.3784509003162384
20039,coser,fiesta,0.3110058605670929
20040,coser,ilusión,0.4332723617553711
20041,coser,litro,0.1712719053030014
20042,coser,cine,0.501164972782135
20043,coser,detallar,0.7677898406982422
20044,coser,fuerte,0.4910675585269928
20045,coser,omar,0.579594075679779
20046,coser,beso,0.37889423966407776
20047,coser,único,0.26379549503326416
20048,coser,resultar,0.6214777231216431
20049,coser,twitter,0.5263227224349976
20050,coser,aprender,0.572758674621582
20051,coser,rápido,0.18897464871406555
20052,coser,niñuca,0.26716721057891846
20053,coser,buscar,0.6349208950996399
20054,coser,interés,0.32405197620391846
20055,coser,alternativo,0.22236526012420654
20056,coser,tuit,0.35236191749572754
20057,coser,sonar,0.5649608969688416
20058,coser,topar,0.6022582650184631
20059,coser,ensalada,0.26509568095207214
20060,coser,espectacular,0.4590732753276825
20061,coser,divertir,0.6329172849655151
20062,coser,vivo,0.06950511038303375
20063,coser,seguro,0.17868834733963013
20064,coser,tío,0.4134841859340668
20065,coser,récord,0.49991416931152344
20066,coser,perro,0.49371275305747986
20067,coser,imaginar,0.6712050437927246
20068,coser,ami,0.37490612268447876
20069,coser,rico,0.27505454421043396
20070,coser,octubre,0.1905544549226761
20071,coser,alto,0.30312347412109375
20072,coser,pasear,0.6954043507575989
20073,coser,humor,0.3700127899646759
20074,coser,sistema,0.4606774151325226
20075,coser,ayudar,0.7193670868873596
20076,coser,sabado,0.26857176423072815
20077,coser,etapa,0.3204016089439392
20078,coser,coche,0.3054906129837036
20079,coser,montón,0.3591103255748749
20080,coser,escribir,0.6386029720306396
20081,coser,seguirme,0.23343895375728607
20082,coser,ideo,0.41859927773475647
20083,coser,oír,0.6327855587005615
20084,coser,quedo,0.34053224325180054
20085,coser,advertir,0.5998750925064087
20086,coser,entrevistar,0.590515673160553
20087,coser,modelar,0.41044601798057556
20088,coser,alba,0.28764015436172485
20089,coser,normal,0.5204998850822449
20090,coser,toledo,0.43509265780448914
20091,coser,verla,0.42255857586860657
20092,coser,willy,0.36250126361846924
20093,coser,galo,0.515060305595398
20094,coser,sonrisa,0.5423158407211304
20095,coser,tio,0.0663323625922203
20096,coser,internacional,0.4789159893989563
20097,coser,muchísimas,0.48303672671318054
20098,coser,lindar,0.6356123089790344
20099,coser,llevar,0.6484957337379456
20100,coser,aceptar,0.5914576649665833
20101,coser,bonica,0.3975805640220642
20102,coser,sexy,0.4530501961708069
20103,coser,actriz,0.370312362909317
20104,coser,contento,0.23049265146255493
20105,coser,pintar,0.6221016049385071
20106,coser,clásico,-0.022537196055054665
20107,coser,abrazarte,0.2950620651245117
20108,coser,niño,0.2584189176559448
20109,coser,leer,0.6706709265708923
20110,coser,poquito,-0.006257524713873863
20111,coser,partir,0.3844299614429474
20112,coser,temer,0.42531919479370117
20113,coser,crack,0.46382370591163635
20114,coser,noticiar,0.6743936538696289
20115,coser,opción,0.2979992628097534
20116,coser,frase,0.18867968022823334
20117,coser,parejo,0.356294721364975
20118,coser,malo,0.3420998752117157
20119,coser,quedar,0.6483823657035828
20120,coser,atrasar,0.5281259417533875
20121,coser,inglés,0.3274032175540924
20122,coser,preparar,0.5608597993850708
20123,coser,chulo,0.06156482547521591
20124,flipante,loco,0.15511758625507355
20125,flipante,especial,0.4187217950820923
20126,flipante,espalda,0.16019198298454285
20127,flipante,tarjeta,0.31910189986228943
20128,flipante,pokemon,0.04833387956023216
20129,flipante,página,0.17969243228435516
20130,flipante,gimnasio,0.12922264635562897
20131,flipante,preguntar,0.2655431032180786
20132,flipante,manir,0.3533138036727905
20133,flipante,minuto,0.2888304591178894
20134,flipante,montar,0.22154083847999573
20135,flipante,madre,0.25056928396224976
20136,flipante,probar,0.2564072906970978
20137,flipante,sorpresa,-0.01994047500193119
20138,flipante,amigar,0.33181557059288025
20139,flipante,skype,0.16930311918258667
20140,flipante,directo,0.18238738179206848
20141,flipante,mensaje,0.338704377412796
20142,flipante,moño,0.19755634665489197
20143,flipante,durar,0.27149224281311035
20144,flipante,paso,0.3187623620033264
20145,flipante,corazón,0.2497139722108841
20146,flipante,entrar,0.2806827127933502
20147,flipante,descubrir,0.2187422662973404
20148,flipante,freír,0.5211723446846008
20149,flipante,luis,0.10972019284963608
20150,flipante,interesante,0.5973165035247803
20151,flipante,mundo,0.1038810983300209
20152,flipante,fiesta,0.31526637077331543
20153,flipante,ilusión,0.1477675586938858
20154,flipante,litro,0.340842604637146
20155,flipante,cine,0.14753209054470062
20156,flipante,detallar,0.31615036725997925
20157,flipante,fuerte,0.5293496251106262
20158,flipante,omar,0.12116402387619019
20159,flipante,beso,0.20243310928344727
20160,flipante,único,0.18715867400169373
20161,flipante,resultar,0.14210279285907745
20162,flipante,twitter,0.32062825560569763
20163,flipante,aprender,0.33918166160583496
20164,flipante,rápido,0.4234373867511749
20165,flipante,niñuca,0.06634704768657684
20166,flipante,buscar,0.17887747287750244
20167,flipante,interés,0.24769175052642822
20168,flipante,alternativo,0.3544360399246216
20169,flipante,tuit,0.10573699325323105
20170,flipante,sonar,0.4389532208442688
20171,flipante,topar,0.4297865331172943
20172,flipante,ensalada,0.37006819248199463
20173,flipante,espectacular,0.2871665060520172
20174,flipante,divertir,0.2816861569881439
20175,flipante,vivo,0.18061351776123047
20176,flipante,seguro,0.38159632682800293
20177,flipante,tío,0.2292666733264923
20178,flipante,récord,0.13538430631160736
20179,flipante,perro,0.1534995138645172
20180,flipante,imaginar,0.3633439242839813
20181,flipante,ami,0.2703327536582947
20182,flipante,rico,0.25003713369369507
20183,flipante,octubre,0.38393980264663696
20184,flipante,alto,0.21211889386177063
20185,flipante,pasear,0.3331478238105774
20186,flipante,humor,0.414226770401001
20187,flipante,sistema,0.26861879229545593
20188,flipante,ayudar,0.3214132785797119
20189,flipante,sabado,0.1665080487728119
20190,flipante,etapa,0.013338049873709679
20191,flipante,coche,0.4314594566822052
20192,flipante,montón,0.09287985414266586
20193,flipante,escribir,0.3581477403640747
20194,flipante,seguirme,0.33430013060569763
20195,flipante,ideo,0.18436424434185028
20196,flipante,oír,0.2873889207839966
20197,flipante,quedo,0.25375062227249146
20198,flipante,advertir,0.19057542085647583
20199,flipante,entrevistar,0.20802690088748932
20200,flipante,modelar,0.36981919407844543
20201,flipante,alba,0.08677206933498383
20202,flipante,normal,0.535577118396759
20203,flipante,toledo,0.10597093403339386
20204,flipante,verla,0.0808705985546112
20205,flipante,willy,0.2804735600948334
20206,flipante,galo,0.23040378093719482
20207,flipante,sonrisa,0.22142603993415833
20208,flipante,tio,0.38160285353660583
20209,flipante,internacional,0.40070292353630066
20210,flipante,muchísimas,0.18313045799732208
20211,flipante,lindar,0.3294973373413086
20212,flipante,llevar,0.21997982263565063
20213,flipante,aceptar,0.19320707023143768
20214,flipante,bonica,0.2670210599899292
20215,flipante,sexy,0.2765949070453644
20216,flipante,actriz,0.17794907093048096
20217,flipante,contento,0.17146113514900208
20218,flipante,pintar,0.1629050076007843
20219,flipante,clásico,0.28338107466697693
20220,flipante,abrazarte,0.15501834452152252
20221,flipante,niño,0.2638431191444397
20222,flipante,leer,0.2623288929462433
20223,flipante,poquito,0.2545410692691803
20224,flipante,partir,0.26711341738700867
20225,flipante,temer,0.34663066267967224
20226,flipante,crack,0.2312716543674469
20227,flipante,noticiar,0.3822658658027649
20228,flipante,opción,0.31869131326675415
20229,flipante,frase,0.19468097388744354
20230,flipante,parejo,0.23917686939239502
20231,flipante,malo,0.2538769543170929
20232,flipante,quedar,0.3084728717803955
20233,flipante,atrasar,0.26050683856010437
20234,flipante,inglés,0.13180549442768097
20235,flipante,preparar,0.3009856045246124
20236,flipante,chulo,0.15583749115467072
20237,loco,especial,0.1460016816854477
20238,loco,espalda,0.47477057576179504
20239,loco,tarjeta,0.41763028502464294
20240,loco,pokemon,0.543514609336853
20241,loco,página,0.17449186742305756
20242,loco,gimnasio,0.2652423083782196
20243,loco,preguntar,0.2046627551317215
20244,loco,manir,0.21644173562526703
20245,loco,minuto,0.5277333855628967
20246,loco,montar,0.1235082596540451
20247,loco,madre,0.15306755900382996
20248,loco,probar,0.026075858622789383
20249,loco,sorpresa,0.2831403613090515
20250,loco,amigar,0.22423885762691498
20251,loco,skype,0.2169860601425171
20252,loco,directo,0.4388541281223297
20253,loco,mensaje,0.4118400514125824
20254,loco,moño,0.35328108072280884
20255,loco,durar,-0.0473531074821949
20256,loco,paso,0.23044252395629883
20257,loco,corazón,0.35451269149780273
20258,loco,entrar,0.05977191403508186
20259,loco,descubrir,0.1486162692308426
20260,loco,freír,-0.014671132899820805
20261,loco,luis,0.24185773730278015
20262,loco,interesante,0.21825851500034332
20263,loco,mundo,0.3454756736755371
